2026-05-10 15:38:34.119978,Happy,38.95%
2026-05-10 15:38:36.420853,Happy,98.72%
2026-05-10 15:41:21.480206,Neutral,79.49%
2026-05-10 15:41:31.171042,Surprise,53.07%
2026-05-10 15:41:51.189611,Happy,95.02%
2026-05-10 15:41:56.500928,Neutral,62.37%
2026-05-10 15:42:01.312769,Neutral,66.18%
2026-05-10 15:42:04.217691,Neutral,70.01%
2026-05-10 15:42:14.931235,Neutral,48.08%
2026-05-10 15:42:32.716338,Neutral,44.48%
2026-05-10 15:42:35.271318,Neutral,54.47%
2026-05-10 15:42:35.572649,Happy,93.08%
2026-05-10 15:42:38.429517,Happy,95.69%
2026-05-10 15:42:53.207237,Happy,87.47%
2026-05-10 15:42:56.703717,Happy,81.46%
2026-05-10 15:42:58.087440,Neutral,81.52%
2026-05-10 15:42:59.839466,Neutral,64.46%
2026-05-10 15:44:45.374076,Neutral,42.96%
2026-05-10 15:44:47.537701,Neutral,41.40%
2026-05-10 15:44:47.879792,Neutral,68.90%
2026-05-10 15:44:48.196515,Neutral,63.10%
2026-05-10 15:44:48.502999,Neutral,65.77%
2026-05-10 15:44:48.800891,Neutral,67.71%
2026-05-10 15:44:49.101688,Neutral,64.75%
2026-05-10 15:44:49.412934,Neutral,62.23%
2026-05-10 15:44:49.598535,Neutral,62.47%
2026-05-10 15:44:49.789042,Neutral,61.73%
2026-05-10 15:44:50.043880,Neutral,65.20%
2026-05-10 15:44:50.277074,Neutral,64.39%
2026-05-10 15:44:50.684453,Neutral,57.07%
2026-05-10 15:44:51.047722,Neutral,53.01%
2026-05-10 15:44:51.307521,Neutral,47.92%
2026-05-10 15:44:51.544769,Neutral,52.27%
2026-05-10 15:44:51.812814,Neutral,51.81%
2026-05-10 15:44:52.084113,Neutral,37.79%
2026-05-10 15:44:52.324787,Neutral,49.40%
2026-05-10 15:44:52.624769,Neutral,61.80%
2026-05-10 15:44:52.826978,Neutral,48.69%
2026-05-10 15:44:53.032549,Neutral,42.07%
2026-05-10 15:44:53.299992,Neutral,57.64%
2026-05-10 15:44:53.586312,Neutral,53.16%
2026-05-10 15:44:53.838503,Neutral,72.13%
2026-05-10 15:44:54.099648,Neutral,73.95%
2026-05-10 15:44:54.346531,Neutral,73.99%
2026-05-10 15:44:54.614271,Neutral,77.13%
2026-05-10 15:44:54.937255,Neutral,78.80%
2026-05-10 15:44:55.154751,Neutral,65.51%
2026-05-10 15:44:55.385784,Neutral,50.67%
2026-05-10 15:44:55.626971,Neutral,56.54%
2026-05-10 15:44:55.871256,Neutral,61.26%
2026-05-10 15:44:56.089796,Neutral,58.84%
2026-05-10 15:44:56.485951,Neutral,62.28%
2026-05-10 15:44:56.747163,Neutral,37.16%
2026-05-10 15:44:56.968373,Neutral,57.22%
2026-05-10 15:44:57.223429,Neutral,68.27%
2026-05-10 15:44:57.464945,Neutral,66.76%
2026-05-10 15:44:57.671860,Neutral,63.40%
2026-05-10 15:44:57.917327,Neutral,71.85%
2026-05-10 15:44:58.154435,Neutral,67.44%
2026-05-10 15:44:58.376541,Neutral,62.42%
2026-05-10 15:44:58.568455,Neutral,75.61%
2026-05-10 15:44:58.797805,Neutral,63.41%
2026-05-10 15:44:59.080337,Neutral,66.52%
2026-05-10 15:44:59.384879,Neutral,57.77%
2026-05-10 15:44:59.637171,Neutral,59.38%
2026-05-10 15:44:59.846792,Neutral,55.95%
2026-05-10 15:45:00.061774,Neutral,40.86%
2026-05-10 15:45:00.287484,Neutral,66.91%
2026-05-10 15:45:00.553941,Neutral,52.47%
2026-05-10 15:45:00.806802,Neutral,72.17%
2026-05-10 15:45:01.099425,Neutral,67.04%
2026-05-10 15:45:01.349845,Neutral,57.18%
2026-05-10 15:45:01.580276,Neutral,44.55%
2026-05-10 15:45:01.840669,Surprise,49.03%
2026-05-10 15:45:02.535854,Surprise,71.37%
2026-05-10 15:45:02.765877,Surprise,56.53%
2026-05-10 15:45:03.031369,Neutral,41.30%
2026-05-10 15:45:03.288011,Neutral,53.67%
2026-05-10 15:45:03.485276,Neutral,44.53%
2026-05-10 15:45:03.693411,Neutral,49.61%
2026-05-10 15:45:03.920672,Neutral,61.24%
2026-05-10 15:45:04.147806,Neutral,64.73%
2026-05-10 15:45:04.439743,Neutral,54.00%
2026-05-10 15:45:04.690929,Happy,77.13%
2026-05-10 15:45:04.905796,Happy,95.94%
2026-05-10 15:45:05.487902,Happy,96.71%
2026-05-10 15:45:05.716774,Happy,96.97%
2026-05-10 15:45:05.926680,Happy,96.45%
2026-05-10 15:45:06.158808,Happy,96.01%
2026-05-10 15:45:06.432476,Happy,96.01%
2026-05-10 15:45:06.720909,Happy,96.98%
2026-05-10 15:45:06.938573,Happy,97.41%
2026-05-10 15:45:07.585576,Happy,95.94%
2026-05-10 15:45:07.848128,Happy,96.40%
2026-05-10 15:45:08.124726,Happy,95.71%
2026-05-10 15:45:08.382168,Happy,96.68%
2026-05-10 15:45:08.664529,Happy,96.75%
2026-05-10 15:45:08.890436,Happy,94.97%
2026-05-10 15:45:09.122114,Happy,97.14%
2026-05-10 15:45:09.301396,Happy,95.59%
2026-05-10 15:45:09.551892,Happy,91.08%
2026-05-10 15:45:09.772931,Happy,91.91%
2026-05-10 15:45:10.014221,Happy,90.94%
2026-05-10 15:45:10.258638,Happy,50.84%
2026-05-10 15:45:10.514708,Happy,67.96%
2026-05-10 15:45:10.787090,Neutral,71.87%
2026-05-10 15:45:10.993686,Neutral,77.75%
2026-05-10 15:45:11.407180,Neutral,74.33%
2026-05-10 15:45:11.605612,Neutral,68.12%
2026-05-10 15:45:11.806950,Neutral,67.76%
2026-05-10 15:45:12.020148,Neutral,61.49%
2026-05-10 15:45:12.665861,Neutral,56.45%
2026-05-10 15:45:12.856662,Neutral,60.64%
2026-05-10 15:45:13.057468,Neutral,48.66%
2026-05-10 15:45:13.303711,Neutral,55.50%
2026-05-10 15:45:13.483009,Neutral,59.69%
2026-05-10 15:45:13.811130,Neutral,60.56%
2026-05-10 15:45:14.062225,Neutral,58.70%
2026-05-10 15:45:14.300172,Neutral,67.54%
2026-05-10 15:45:14.494941,Neutral,67.52%
2026-05-10 15:45:14.716028,Neutral,69.12%
2026-05-10 15:45:14.919219,Neutral,71.27%
2026-05-10 15:45:15.155687,Neutral,68.60%
2026-05-10 15:45:15.461789,Happy,84.97%
2026-05-10 15:45:15.734683,Happy,92.70%
2026-05-10 15:45:15.914443,Happy,93.94%
2026-05-10 15:45:16.110447,Happy,91.79%
2026-05-10 15:45:16.396796,Happy,95.73%
2026-05-10 15:45:16.671832,Happy,92.06%
2026-05-10 15:45:16.911589,Happy,90.86%
2026-05-10 15:45:17.137327,Happy,84.66%
2026-05-10 15:45:17.773001,Happy,91.45%
2026-05-10 15:45:18.030460,Happy,82.92%
2026-05-10 15:45:18.323870,Happy,88.49%
2026-05-10 15:45:18.513459,Happy,82.00%
2026-05-10 15:45:18.710157,Happy,64.42%
2026-05-10 15:45:18.916212,Happy,45.12%
2026-05-10 15:45:19.138652,Neutral,60.59%
2026-05-10 15:45:19.375982,Neutral,61.19%
2026-05-10 15:45:19.630710,Happy,47.38%
2026-05-10 15:45:19.850000,Neutral,72.26%
2026-05-10 15:45:20.127979,Neutral,65.91%
2026-05-10 15:45:20.343656,Neutral,74.56%
2026-05-10 15:45:20.550276,Neutral,65.76%
2026-05-10 15:45:20.762898,Neutral,78.10%
2026-05-10 15:45:21.040722,Neutral,67.72%
2026-05-10 15:45:21.294540,Neutral,81.56%
2026-05-10 15:45:21.519095,Neutral,81.96%
2026-05-10 15:45:21.741548,Neutral,72.06%
2026-05-10 15:45:21.975640,Neutral,71.69%
2026-05-10 15:45:22.207330,Neutral,78.17%
2026-05-10 15:45:22.893469,Neutral,79.13%
2026-05-10 15:45:23.115264,Neutral,75.06%
2026-05-10 15:45:23.488768,Neutral,76.58%
2026-05-10 15:45:23.726903,Neutral,79.77%
2026-05-10 15:45:23.988140,Neutral,78.74%
2026-05-10 15:45:24.174211,Neutral,78.07%
2026-05-10 15:45:24.371589,Neutral,79.08%
2026-05-10 15:45:24.589918,Neutral,77.89%
2026-05-10 15:45:24.814679,Neutral,80.30%
2026-05-10 15:45:25.034543,Neutral,80.73%
2026-05-10 15:45:25.311280,Neutral,79.25%
2026-05-10 15:45:25.564081,Neutral,70.35%
2026-05-10 15:45:25.821755,Neutral,36.94%
2026-05-10 15:45:26.068560,Neutral,42.07%
2026-05-10 15:45:26.265638,Happy,87.51%
2026-05-10 15:45:26.486649,Happy,26.24%
2026-05-10 15:45:26.806977,Neutral,52.38%
2026-05-10 15:45:27.015852,Happy,50.50%
2026-05-10 15:45:27.227429,Neutral,55.79%
2026-05-10 15:45:27.442969,Neutral,53.61%
2026-05-10 15:45:27.634470,Neutral,41.93%
2026-05-10 15:45:27.825983,Neutral,35.42%
2026-05-10 15:45:28.088049,Happy,43.01%
2026-05-10 15:45:28.715289,Neutral,47.04%
2026-05-10 15:45:28.966475,Happy,57.96%
2026-05-10 15:45:29.149401,Happy,51.17%
2026-05-10 15:45:29.354641,Neutral,57.73%
2026-05-10 15:45:29.658988,Neutral,57.61%
2026-05-10 15:45:29.898829,Neutral,77.14%
2026-05-10 15:45:30.126657,Neutral,81.38%
2026-05-10 15:45:30.320928,Neutral,76.27%
2026-05-10 15:45:30.566087,Neutral,73.34%
2026-05-10 15:45:30.800899,Neutral,77.51%
2026-05-10 15:45:31.092350,Neutral,76.26%
2026-05-10 15:45:31.332319,Neutral,75.47%
2026-05-10 15:45:31.549053,Neutral,75.90%
2026-05-10 15:45:31.783285,Neutral,71.72%
2026-05-10 15:45:31.971624,Neutral,82.34%
2026-05-10 15:45:32.179452,Neutral,82.65%
2026-05-10 15:45:32.393349,Neutral,83.17%
2026-05-10 15:45:32.631760,Neutral,81.85%
2026-05-10 15:45:32.892172,Neutral,78.27%
2026-05-10 15:45:33.106109,Neutral,79.24%
2026-05-10 15:45:33.722755,Neutral,81.64%
2026-05-10 15:45:33.934193,Neutral,70.28%
2026-05-10 15:45:34.181179,Neutral,64.07%
2026-05-10 15:45:34.389699,Neutral,66.22%
2026-05-10 15:45:34.611950,Neutral,70.58%
2026-05-10 15:45:34.807323,Neutral,71.04%
2026-05-10 15:45:35.002045,Neutral,64.07%
2026-05-10 15:45:35.252662,Neutral,68.78%
2026-05-10 15:45:35.501611,Neutral,68.69%
2026-05-10 15:45:35.724721,Neutral,76.64%
2026-05-10 15:45:35.960069,Neutral,68.08%
2026-05-10 15:45:36.196110,Neutral,69.99%
2026-05-10 15:45:36.439066,Sad,44.44%
2026-05-10 15:45:36.666379,Sad,49.40%
2026-05-10 15:45:36.944994,Neutral,52.76%
2026-05-10 15:45:37.169618,Neutral,65.33%
2026-05-10 15:45:37.426420,Neutral,60.05%
2026-05-10 15:45:37.633401,Neutral,75.18%
2026-05-10 15:45:37.863493,Neutral,72.86%
2026-05-10 15:45:38.068785,Neutral,75.73%
2026-05-10 15:45:38.340802,Neutral,77.88%
2026-05-10 15:45:38.595208,Neutral,77.44%
2026-05-10 15:45:38.831546,Neutral,79.91%
2026-05-10 15:45:39.040772,Neutral,80.15%
2026-05-10 15:45:39.274180,Neutral,77.66%
2026-05-10 15:45:39.530617,Neutral,81.52%
2026-05-10 15:45:39.760498,Neutral,79.31%
2026-05-10 15:45:39.974167,Neutral,81.22%
2026-05-10 15:45:40.171519,Neutral,80.18%
2026-05-10 15:45:40.381849,Neutral,81.39%
2026-05-10 15:45:40.654730,Neutral,84.99%
2026-05-10 15:45:41.185082,Neutral,80.78%
2026-05-10 15:45:41.505060,Neutral,34.66%
2026-05-10 15:45:41.837557,Neutral,48.24%
2026-05-10 15:45:42.066822,Neutral,52.57%
2026-05-10 15:45:42.270576,Neutral,76.75%
2026-05-10 15:45:42.507227,Neutral,66.65%
2026-05-10 15:45:42.705308,Neutral,69.09%
2026-05-10 15:45:42.924823,Neutral,72.58%
2026-05-10 15:45:43.127796,Neutral,70.57%
2026-05-10 15:45:43.338675,Neutral,81.28%
2026-05-10 15:45:43.556877,Neutral,73.62%
2026-05-10 15:45:43.740477,Neutral,60.18%
2026-05-10 15:45:43.977841,Neutral,63.63%
2026-05-10 15:45:44.248583,Neutral,70.96%
2026-05-10 15:45:44.475956,Neutral,76.34%
2026-05-10 15:45:44.708506,Neutral,67.91%
2026-05-10 15:45:44.911456,Sad,44.13%
2026-05-10 15:45:45.736451,Happy,88.55%
2026-05-10 15:45:45.946992,Happy,90.45%
2026-05-10 15:45:46.141066,Happy,91.61%
2026-05-10 15:45:46.340669,Happy,93.13%
2026-05-10 15:45:46.554215,Happy,92.21%
2026-05-10 15:45:46.752965,Happy,88.69%
2026-05-10 15:45:46.952895,Happy,91.39%
2026-05-10 15:45:47.157589,Happy,92.86%
2026-05-10 15:45:47.359189,Happy,89.67%
2026-05-10 15:45:47.573599,Happy,92.23%
2026-05-10 15:45:47.779267,Happy,74.07%
2026-05-10 15:45:48.020771,Happy,77.16%
2026-05-10 15:45:48.288819,Happy,75.24%
2026-05-10 15:45:48.486607,Happy,57.57%
2026-05-10 15:45:48.696663,Happy,70.09%
2026-05-10 15:45:48.904053,Happy,78.02%
2026-05-10 15:45:49.110819,Neutral,57.76%
2026-05-10 15:45:49.356198,Happy,46.54%
2026-05-10 15:45:49.648897,Happy,71.42%
2026-05-10 15:45:49.853399,Happy,66.75%
2026-05-10 15:45:50.057907,Neutral,66.79%
2026-05-10 15:45:50.715179,Neutral,62.40%
2026-05-10 15:45:50.975475,Neutral,70.78%
2026-05-10 15:45:51.234791,Neutral,76.24%
2026-05-10 15:45:51.423889,Neutral,85.39%
2026-05-10 15:45:51.628017,Neutral,78.59%
2026-05-10 15:45:51.854384,Neutral,78.31%
2026-05-10 15:45:52.067424,Neutral,79.64%
2026-05-10 15:45:52.353029,Neutral,82.61%
2026-05-10 15:45:52.574748,Neutral,83.77%
2026-05-10 15:45:52.791795,Neutral,81.48%
2026-05-10 15:45:53.023734,Neutral,81.70%
2026-05-10 15:45:53.232704,Neutral,81.42%
2026-05-10 15:45:53.438624,Neutral,82.06%
2026-05-10 15:45:53.703842,Neutral,83.39%
2026-05-10 15:45:53.952565,Neutral,82.96%
2026-05-10 15:45:54.135254,Neutral,79.30%
2026-05-10 15:45:54.345384,Neutral,78.13%
2026-05-10 15:45:54.557167,Neutral,79.03%
2026-05-10 15:45:54.806515,Neutral,83.85%
2026-05-10 15:45:55.012987,Neutral,80.92%
2026-05-10 15:45:55.250614,Neutral,81.86%
2026-05-10 15:45:55.506871,Neutral,78.15%
2026-05-10 15:45:55.727102,Neutral,78.75%
2026-05-10 15:45:55.934056,Neutral,74.47%
2026-05-10 15:45:56.194007,Neutral,71.60%
2026-05-10 15:45:56.484081,Neutral,75.39%
2026-05-10 15:45:56.792429,Neutral,58.66%
2026-05-10 15:45:57.010742,Sad,33.82%
2026-05-10 15:45:58.034220,Sad,38.35%
2026-05-10 15:45:58.966708,Neutral,28.10%
2026-05-10 15:45:59.331755,Neutral,30.62%
2026-05-10 15:45:59.660964,Neutral,66.51%
2026-05-10 15:45:59.950968,Neutral,82.17%
2026-05-10 15:46:00.185607,Neutral,75.66%
2026-05-10 15:46:00.440142,Neutral,80.66%
2026-05-10 15:46:00.700110,Neutral,86.73%
2026-05-10 15:46:00.940830,Neutral,85.92%
2026-05-10 15:46:01.215952,Neutral,85.61%
2026-05-10 15:46:01.430041,Neutral,85.12%
2026-05-10 15:46:01.686237,Neutral,84.91%
2026-05-10 15:46:01.881682,Neutral,84.44%
2026-05-10 15:46:02.095793,Neutral,85.86%
2026-05-10 15:46:02.711582,Neutral,85.07%
2026-05-10 15:46:02.957772,Neutral,81.03%
2026-05-10 15:46:03.167703,Neutral,86.58%
2026-05-10 15:46:03.376796,Neutral,84.76%
2026-05-10 15:46:03.638648,Neutral,86.77%
2026-05-10 15:46:03.999779,Neutral,80.90%
2026-05-10 15:46:04.279218,Neutral,77.01%
2026-05-10 15:46:04.701517,Neutral,84.05%
2026-05-10 15:46:04.966706,Neutral,82.60%
2026-05-10 15:46:05.359043,Neutral,83.31%
2026-05-10 15:46:05.714145,Neutral,81.78%
2026-05-10 15:47:59.277598,Neutral,75.73%
2026-05-10 15:48:01.556718,Neutral,68.56%
2026-05-10 15:48:01.851492,Neutral,68.14%
2026-05-10 15:48:02.410306,Neutral,69.30%
2026-05-10 15:48:02.671520,Neutral,69.71%
2026-05-10 15:48:02.897385,Neutral,68.64%
2026-05-10 15:48:03.065368,Neutral,69.47%
2026-05-10 15:48:03.253889,Neutral,76.42%
2026-05-10 15:48:03.493966,Neutral,74.09%
2026-05-10 15:48:03.773416,Neutral,72.76%
2026-05-10 15:48:04.014568,Neutral,76.29%
2026-05-10 15:48:04.224935,Neutral,72.31%
2026-05-10 15:48:04.462179,Neutral,66.81%
2026-05-10 15:48:04.671094,Neutral,68.81%
2026-05-10 15:48:04.919169,Neutral,82.99%
2026-05-10 15:48:05.171417,Neutral,84.48%
2026-05-10 15:48:05.361607,Neutral,87.15%
2026-05-10 15:48:05.586766,Neutral,86.22%
2026-05-10 15:48:05.784093,Neutral,87.12%
2026-05-10 15:48:05.997935,Neutral,86.35%
2026-05-10 15:48:06.207999,Neutral,85.71%
2026-05-10 15:48:06.415643,Neutral,84.77%
2026-05-10 15:48:06.696099,Neutral,85.95%
2026-05-10 15:48:06.897182,Neutral,85.61%
2026-05-10 15:48:07.099603,Neutral,86.60%
2026-05-10 15:48:07.298629,Neutral,86.61%
2026-05-10 15:48:07.484224,Neutral,86.24%
2026-05-10 15:48:07.680861,Neutral,87.35%
2026-05-10 15:48:07.961010,Neutral,87.89%
2026-05-10 15:48:08.206143,Neutral,69.72%
2026-05-10 15:48:08.432256,Neutral,67.76%
2026-05-10 15:48:08.633795,Neutral,68.38%
2026-05-10 15:48:08.839272,Neutral,49.79%
2026-05-10 15:48:09.083100,Neutral,42.05%
2026-05-10 15:48:09.341925,Neutral,38.36%
2026-05-10 15:48:09.632087,Neutral,40.46%
2026-05-10 15:48:09.859465,Neutral,34.91%
2026-05-10 15:48:10.064777,Neutral,47.03%
2026-05-10 15:48:10.280326,Neutral,65.19%
2026-05-10 15:48:10.519572,Neutral,72.36%
2026-05-10 15:48:10.766619,Neutral,70.71%
2026-05-10 15:48:11.026357,Neutral,76.92%
2026-05-10 15:48:11.230776,Neutral,77.02%
2026-05-10 15:48:11.457253,Neutral,76.61%
2026-05-10 15:48:11.639200,Neutral,73.14%
2026-05-10 15:48:11.848169,Neutral,76.51%
2026-05-10 15:48:12.134992,Neutral,78.95%
2026-05-10 15:48:12.400258,Neutral,74.63%
2026-05-10 15:48:12.601931,Neutral,70.09%
2026-05-10 15:48:12.774936,Neutral,72.96%
2026-05-10 15:48:12.958419,Neutral,79.30%
2026-05-10 15:48:13.175911,Neutral,82.75%
2026-05-10 15:48:13.360541,Neutral,77.07%
2026-05-10 15:48:14.127626,Neutral,80.69%
2026-05-10 15:48:14.340698,Neutral,81.88%
2026-05-10 15:48:14.605290,Neutral,78.75%
2026-05-10 15:48:14.831104,Neutral,79.58%
2026-05-10 15:48:15.060296,Neutral,81.75%
2026-05-10 15:48:15.292459,Neutral,83.75%
2026-05-10 15:48:15.508708,Neutral,79.15%
2026-05-10 15:48:15.710438,Neutral,82.73%
2026-05-10 15:48:15.939074,Neutral,70.85%
2026-05-10 15:48:16.151644,Neutral,77.84%
2026-05-10 15:48:16.436509,Neutral,76.87%
2026-05-10 15:48:16.692879,Neutral,74.62%
2026-05-10 15:48:16.910214,Neutral,72.63%
2026-05-10 15:48:17.114778,Neutral,74.71%
2026-05-10 15:48:17.319484,Neutral,81.43%
2026-05-10 15:48:17.582931,Neutral,75.98%
2026-05-10 15:48:17.840557,Neutral,80.08%
2026-05-10 15:48:18.126791,Neutral,67.09%
2026-05-10 15:48:18.332976,Neutral,75.02%
2026-05-10 15:48:18.531633,Happy,95.14%
2026-05-10 15:48:19.141983,Happy,92.68%
2026-05-10 15:48:19.354395,Happy,95.46%
2026-05-10 15:48:19.563788,Happy,94.72%
2026-05-10 15:48:19.791986,Happy,93.51%
2026-05-10 15:48:20.034940,Happy,94.51%
2026-05-10 15:48:20.240521,Happy,93.08%
2026-05-10 15:48:20.546937,Happy,92.38%
2026-05-10 15:48:21.037880,Happy,94.25%
2026-05-10 15:48:21.244210,Happy,93.54%
2026-05-10 15:48:21.458211,Happy,79.59%
2026-05-10 15:48:21.678379,Happy,49.28%
2026-05-10 15:48:21.909580,Neutral,75.62%
2026-05-10 15:48:22.154869,Neutral,78.75%
2026-05-10 15:48:22.396446,Neutral,77.85%
2026-05-10 15:48:22.582482,Neutral,72.45%
2026-05-10 15:48:22.809330,Neutral,81.08%
2026-05-10 15:48:23.059315,Neutral,79.59%
2026-05-10 15:48:23.258277,Neutral,74.39%
2026-05-10 15:48:23.507804,Neutral,77.88%
2026-05-10 15:48:23.748301,Neutral,81.67%
2026-05-10 15:48:24.383778,Neutral,74.90%
2026-05-10 15:48:24.594239,Neutral,75.40%
2026-05-10 15:48:24.782999,Neutral,75.33%
2026-05-10 15:48:24.997618,Neutral,73.64%
2026-05-10 15:48:25.297493,Neutral,76.48%
2026-05-10 15:48:25.515337,Neutral,75.17%
2026-05-10 15:48:25.734289,Neutral,80.38%
2026-05-10 15:48:26.003063,Neutral,75.05%
2026-05-10 15:48:26.229558,Neutral,80.25%
2026-05-10 15:48:26.482179,Neutral,77.55%
2026-05-10 15:48:26.736985,Neutral,71.43%
2026-05-10 15:48:26.953534,Neutral,53.25%
2026-05-10 15:48:27.163959,Neutral,53.99%
2026-05-10 15:48:27.379307,Neutral,54.31%
2026-05-10 15:48:27.583535,Neutral,57.23%
2026-05-10 15:48:27.829595,Neutral,57.87%
2026-05-10 15:48:28.122360,Neutral,61.04%
2026-05-10 15:48:28.348087,Neutral,63.59%
2026-05-10 15:48:28.563689,Neutral,59.05%
2026-05-10 15:48:28.763327,Neutral,60.75%
2026-05-10 15:48:28.949270,Neutral,65.56%
2026-05-10 15:48:29.157637,Neutral,64.49%
2026-05-10 15:48:29.421401,Neutral,66.86%
